Year Reported to CDP,Account Number,Organization,City,Country,CDP Region,Reporting Authority,Access,City-wide Emissions Inventory,Accounting Year,Inventory Boundary,Primary Protocol,Primary Protocol Comment,Common Reporting Framework inventory format (GPC) ,Gases Included,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total generation of grid supplied energy ,Direct emissions/ Scope 1 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total generation of grid supplied energy,Indirect emissions from use of grid supplied energy/Scope 2 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy),Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total generation of grid supplied energy ,Emissions occurring outside city boundary/ Scope 3 (metric tonnes CO2e) for Total emissions (excluding generation of grid-supplied energy) ,Total Scope 1 Emissions (metric tonnes CO2e),Total Scope 2 Emissions (metric tonnes CO2e),Total Scope 3 emissions (metric tonnes CO2e),Total BASIC Emissions (GPC),Total BASIC+ Emissions (GPC),Chnage in emissions,Reason for change,​Land area (in square km),Population,Population Year,City Location,Last update
2019,55799,"Arlington, VA",Arlington,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"This report documents the greenhouse gas inventory results for Arlington County, Virginia, for calendar year2016. This inventory updates results and methodologies previously reported for 2007 and 2012 as new data andmethodology refinements have emerged.",No,"CH4, CO2, N20",,,,,,,1067210,1151808,40983,2260001,,Decreased,Increased energy/electricity consumption,,220400,2016,POINT (-76.0026 37.2265),2020-05-01T03:57:57.217
2019,834374,Tagum City,,Philippines,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,,,"CH4, CO2, N20",,,,,,,,,,,,This is our first year of calculation,Lack of resource / funding overcome,,259444,2015,,2020-05-01T03:57:57.217
2019,62864,"City of Lancaster, PA","Lancaster, PA",United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,,,,,,,,,,,,,,,,,,,,60000,2016,POINT (-76.3055 40.0379),2020-05-01T03:57:57.217
2019,36495,Comune di Piacenza,Piacenza,Italy,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,1990-01-01 - 1990-12-31,,,"The SEAP consists of two parts:1. The emissions inventory base (EIB), which provides information about the energy consumption of the township, on current and future CO2 emissions, calculated using the conversion factors listed in the guidelines of the European Commission, quantifies the amount of CO2 down, identify problems and opportunities for sustainable energy development of the territory and potential in relation to the exploitation of renewable energy sources.Year taken as reference for calculations is 1990, in which the total CO2 emissions in the municipality of Piacenza amounted to 615,452 tons.Following the guidelines of the EU total emissions have been separated the quantities resulting from industrial / commercial and the relative proportion of mobility on the same highway as Admiral. The Town Council has no direct powers. Therefore, emissions from sectors which Admiral. They can hack through their regulatory instruments / regulations and their initiatives / incentives (Municipality as Consumer, Construction and Urban Planning, Mobility and Transport, Agriculture and Forestry, Waste Management, Strategic Planning, Communication and Information) amounted to 284,462 tons., as the basis on which to calculate the amount to be cut down to move in 2020 to a value of at least 20% lower than in 1990.In 2020, CO2 emissions from the sectors mentioned above correspond without corrective action to 338,259 tons. The set of actions that will be put in place will generate savings of 111,926 tons to 226,333 tons, bringing this value. equal to the value of 1990 decreased by 20.4%. Also in the SEAP were also included actions whose effects can not be quantified in terms of numbers but will also contribute to the achievement / improvement of the result.2. The Action Plan (SEAP), which identifies a set of actions that the Administration intends to pursue in order to achieve the CO2 reduction defined in the EIB.The Action Plan is the instrument through which the municipality intends to achieve the goal of reduction of 111,926 tons. CO2 emissions in 2020.E 'was structured by defining n. 8 sectors of intervention for each specific actions are identified (n. 25) outlined in tabs that slope down detailed rules for implementation and the resources that the Town Council intends to put in place.",,,,,,,,,,,,,,,,,103942,2018,POINT (9.69264 45.052),2020-05-01T03:57:57.217
2019,60393,Municipalidad de Santiago,Santiago,Chile,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,In progress,2018-01-01 - 2018-12-31,,Regional or country specific methodology,La implemetación de la herramienta de cálculo del programa HuellaChile ha sido desarrollada en conformidad con las normas chilenas NCh-ISO 14064:2013 (parte 1) y NCh-ISO 14069:2014,,,,,,,,,,,,,,,,,404495,2017,POINT (-70.6693 -33.4489),2020-05-01T03:57:57.217
2019,73648,Arias,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),"Excel. Se utilizó la herramienta de cálculo desarrollada por la Red Argentina de Municipios frente al Cambio Climática, que fue diseñada en base al protocolo GPC para inventarios de emisiones de GEI para ciudades argentinas.",Yes,"CH4, CO2, N20",0,90391.06,0,4825.65,0,740.18,,,,,,This is our first year of calculation,Other,,7249,2010,,2020-05-01T03:57:57.217
2019,42123,City of Goiânia,Goiânia,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,In progress,2016-07-04 - 2017-07-03,,2006 IPCC Guidelines for National Greenhouse Gas Inventories,"The Protocol for Global Community - Scale GHG Emissions (GPC 2012) was used as standard for the categorization and allocation of emissions and aggregation of results.The GPC consists of a compilation of guidelines for the preparation of municipal inventories of GHG emissions. The GPC 2012 shares the terminology of various international programs reporting of emissions, including the C40 Cities Climate Leadership Group, the International Local Government GHG Emissions Analysis Protocol (IEAP-ICLEI) and the GHG Protocol Corporate Accounting and Reporting Standard. Moreover, GPC 2012 converses directly with the IPCC 2006 Guidelines for National GHG Inventories.Aiming at a broad identification of emission sources and the establishment of a flow of information necessary for the completion of this study, four teams were created themes, being: stationary units, mobile units, and waste, industrial processes and product uses. The teams were grouped in four thematic workshops held between 26 and 27 June 2012 at the Administrative Center of the city of Goiania. During the implementation of these workshops were identified institutions and those responsible for sending the information necessary for calculations of emissions of greenhouse gases in the municipality.For calculations of GHG emissions used the IPCC Inventory Software (IIS) version 2.0, a software developed and provided by the Intergovernmental Panel on Climate Change (IPCC).The data were placed on the software as a correspondence between GPC and IPCC categories, except in the case of the activities of electricity consumption (scope 2 emissions, the GPC category that has no corresponding IPCC - these emissions have been included in Section 5 - other).Another category that deserves observation refers to the disposal of solid waste in landfills. For this category we used the GPC, which allocates all expected emissions inventory in the year in which the waste is landfilled, IIS was not used for the calculation of this emission source.",,,,,,,,,,,,,,,,,1495705000,2018,POINT (-49.2648 -16.6869),2020-05-01T03:57:57.217
2019,840253,Prefeitura de Pedra Bela,,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,,0,,2020-05-01T03:57:57.217
2019,60073,Wolverhampton City Council,Wolverhampton,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,262470,2019,,2020-05-01T03:57:57.217
2019,60400,Municipalidad de Temuco,,Chile,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,In progress,-,,,,,,,,,,,,,,,,,,,,282415,217,,2020-05-01T03:57:57.217
2019,50371,Municipalidad de Córdoba,Córdoba,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2016-01-01 - 2016-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),presentado y aceptado por Compact of Mayors,No,CO2,,,,,,,3451661,1362933,0,4814594,0,Decreased,Improved data accuracy,,1430000,2017,POINT (-64.1888 -31.4201),2020-05-01T03:57:57.217
2019,50394,Prefeitura Municipal de João Pessoa,João Pessoa,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),O inventário adotou a metodologia GPC com orientação e supervisão do ICLEI América do Sul,No,"CH4, CO2, N20",,,,,,,2309846,194421,333232,1550999,0,This is our first year of calculation,,,723515,2010,POINT (-34.8639 -7.16882),2020-05-01T03:57:57.217
2019,1093,City of Atlanta,Atlanta,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,In progress,2016-01-01 - 2016-12-31,,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,,,,,,,,,,,,,,,,450182,2017,POINT (-84.388 33.749),2020-05-01T03:57:57.217
2019,74418,"Town of Breckenridge, CO",Breckenridge,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,,"CH4, CO2",,,,,,,,,,,,Increased,Population increase,,5035,2016,POINT (106.038 39.4817),2020-05-01T03:57:57.217
2019,31114,City of Sydney,City of Sydney,Australia,Southeast Asia and Oceania,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-07-01 - 2018-06-30,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, HFCs, N20, NF3, PFCs, SF6",,,,,,,0,2896137.46,1368268.15,3677319,4150582.53,Decreased,Behavioural change,,240229,2018,POINT (151.207 -33.8675),2020-05-01T03:57:57.217
2019,36159,City of Lisbon,Lisbon,Portugal,Europe,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,2006 IPCC Guidelines for National Greenhouse Gas Inventories,"The data for the final energy use in the city of Lisbon was obtained from the Portuguese Directorate-General for Energy and Geology (www.dgeg.pt). To determine theemissions from fuel use (scope 1), the emission factors from the 2006 IPCC Guidelines for National Greenhouse Gas Inventories were used. To estimate the emissionsfrom electricity use (scope 2), the emission factor of the Portuguese electric system was obtained from National Energy Balance from the Portuguese Directorate-General for Energy and Geology (www.dgeg.pt). The latest value was used, which refers to 2017 conditions.",,CO2,,,,,,,,,,,,Increased,Other,,547733,2011,POINT (-9.13933 38.7223),2020-05-01T03:57:57.217
2019,60417,Municipalidad de San Carlos de Bariloche,,Argentina,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",5134.72,811350.2,0,88705.46,0,13606.06,,,,,,Do not know,,,112887,2010,,2020-05-01T03:57:57.217
2019,54703,Prefeitura Municipal de Mairiporã,Mairiporã,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,98374,2018,POINT (-46.5885 -23.318),2020-05-01T03:57:57.217
2019,54529,City of Leicester,Leicester,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-01-01 - 2017-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,1019212.92,468460.17,356716.22,1486785.92,1674770.08,Decreased,Technological change,,353540,2017,POINT (-1.1333 52.6333),2020-05-01T03:57:57.217
2019,31151,City of Basel-Stadt,Basel,Switzerland,Europe,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2014-01-01 - 2014-12-31,,,,,,,,,,,,,,,,,Decreased,,,200408,2018,POINT (7.5928 47.5619),2020-05-01T03:57:57.217
2019,54538,Bath and North East Somerset,Bath,United Kingdom of Great Britain and Northern Ireland,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,-,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CH4, CO2, N20",0,536875.86,0,230002.18,0,186449.37,,,,,,,,,188600,2017,,2020-05-01T03:57:57.217
2019,58543,Byron Shire Council,Byron Shire,Australia,Southeast Asia and Oceania,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2017-07-01 - 2018-06-30,Smaller – covers only part of the city,Regional or country specific methodology,Australian National Greenhouse and Energy Reporting Methodology,,"CH4, CO2",,36,,,,,,,,,,Decreased,Change in data collection methods,,34574,2018,POINT (153.533 -28.6534),2020-05-01T03:57:57.217
2019,54057,City of Lancaster,"Lancaster, CA",United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2015-01-01 - 2015-12-31,Same – covers entire city and nothing else,Other,2012 U.S. Community Protocol for Accounting and Reporting of Greenhouse Gas Emission,,"CH4, CO2, HFCs, N20, NF3, PFCs, SF6",,777350,,,,,,,,,,Do not know,Lack of documentation,,161148,2017,POINT (-76.3055 40.0379),2020-05-01T03:57:57.217
2019,74401,"City of Encinitas, CA",Encinitas,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2012-01-01 - 2012-12-30,Same – covers entire city and nothing else,Regional or country specific methodology,The California Adaptation Planning Guide (APG),,"CH4, CO2, HFCs, N20, PFCs",,,,,,,435710,0,48063,,,Decreased,Other,,63184,2017,POINT (-117.293 33.0454),2020-05-01T03:57:57.217
2019,831926,Ramallah,,State of Palestine,Middle East,"CDP Cities, ICLEI - Local Governments for Sustainability",public,,,,,,,,,,,,,,,,,,,,,,66000,2019,,2020-05-01T03:57:57.217
2019,35449,Stadt Zürich,Zürich,Switzerland,Europe,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Same – covers entire city and nothing else,Other: 2000-Watt-Methodology,"The 2000-Watt society methodology is a concept of sustainable development that uses two indicators: Primary energy demand and greenhouse gas emissions. The methodology is based on the final energy demand. Primary energy factors and GHG emission coefficients are according to the ecoinvent database (database with consistent and transparent, up-to-date Life Cycle Inventory (LCI) data – www.ecoinvent.org/database/). The grey energy of net imported other goods and services is not included in the methodology used by the city of Zurich as there is no specific data available. The methodology does not include emissions from non-energetic sources (e.g. landfills, waste water treatment).  Primary energy, final energy and effective energy: The 2000-watt methodology defines primary energy as the total energy present in the original energy source, plus its grey energy. The energy that reaches the customer, after all conversion and transmission losses, is called final energy. In turn, only a part of this is actually used: the effective energy. The rest is lost as waste heat. Basis for all calculations is the final energy demand.  Territorial principle: Basis of the methodology is the territorial principle. It refers to the energy consumed in the city area and the emissions which occur there. The energy sources grey energy and grey emissions are also taken into account. The grey energy of net imported other goods and service is not included in the 2000 watt society methodology (lack of specific data). However, the aim is to separately calculate and indicate the gray energy of net imported other goods and services.",,"CH4, CO2, HFCs, N20, NF3, PFCs, SF6",,,,,,,,,,,,Decreased,Technological change,,428737,2018,POINT (8.53918 47.3686),2020-05-01T03:57:57.217
2019,840937,Prefeitura de Epitaciolândia,,Brazil,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,,,,,,,,,,,,,,,,,,,,,,18411,2019,,2020-05-01T03:57:57.217
2019,3203,City of Chicago,Chicago,United States of America,North America,"C40, CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2015-01-01 - 2015-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,16784486,14766295,1100599,32651379,45374422,Decreased,Policy change,,2705994,2018,POINT (-87.6298 41.8781),2020-05-01T03:57:57.217
2019,35393,City of St Louis,St Louis,United States of America,North America,"CDP Cities, ICLEI - Local Governments for Sustainability",public,Yes,2018-01-01 - 2018-12-31,Larger – covers the whole city and adjoining areas,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,Yes,"CO2, HFCs, N20, PFCs, SF6",63901,2619715.62,,3850597.69,,133040.38,,,,,,Decreased,Behavioural change,,302838,2018,POINT (-90.1994 38.627),2020-05-01T03:57:57.217
2019,54608,Alcaldia de Montería,Montería,Colombia,Latin America,"CDP Cities, ICLEI - Local Governments for Sustainability, WWF",public,Yes,2012-01-01 - 2012-12-31,Same – covers entire city and nothing else,Global Protocol for Community Greenhouse Gas Emissions Inventories (GPC),,No,"CH4, CO2, N20",,,,,,,827954,75784,39631,903738,943369,Decreased,Technological change,,357746,2018,POINT (-75.8814 8.74798),2020-05-01T03:57:57.217
